AveragePrice,Total Volume,type,region,month
1.34,314930.61,0,17,5
1.2,358753.17,0,17,5
1.25,370924.13,0,17,5
1.25,329589.03,0,17,5
1.36,277178.42,0,17,4
1.35,271198.73,0,17,4
1.25,251083.39,0,17,4
1.33,246967.21,0,17,4
1.22,241495.12,0,17,3
1.11,292821.36,0,17,3
1.4,225761.68,0,17,3
1.43,210375.08,0,17,3
1.12,314917.55,0,17,3
1.38,220210.32,0,17,2
1.39,223170.31,0,17,2
1.09,364571.57,0,17,2
1.32,297969.31,0,17,2
1.35,241174.11,0,17,1
1.39,229216.05,0,17,1
1.38,232640.15,0,17,1
1.06,332208.14,0,17,1
0.78,944506.54,0,18,12
0.75,922355.67,0,18,12
0.73,998752.95,0,18,12
0.74,989676.85,0,18,12
0.79,783225.98,0,18,11
0.73,913002.96,0,18,11
0.72,998801.78,0,18,11
0.75,983909.85,0,18,11
0.77,1007805.74,0,18,11
0.88,933623.58,0,18,10
0.9,847813.12,0,18,10
0.79,1036269.51,0,18,10
0.82,1019283.99,0,18,10
0.86,968988.09,0,18,9
0.83,967228.05,0,18,9
0.89,1095790.27,0,18,9
0.89,1090493.39,0,18,9
0.88,926124.93,0,18,8
0.89,933166.17,0,18,8
0.92,968899.09,0,18,8
0.92,935149.69,0,18,8
0.9,948126.9,0,18,8
0.79,1086740.19,0,18,7
0.78,1093424.59,0,18,7
0.79,999607.51,0,18,7
0.79,1173819.67,0,18,7
0.74,1135915.03,0,18,6
0.74,1196121.27,0,18,6
0.62,1533409.28,0,18,6
0.72,1172177.72,0,18,6
0.72,1262932.78,0,18,5
0.83,1089679.39,0,18,5
0.82,1025659.59,0,18,5
0.76,1201673.17,0,18,5
0.74,1296308.05,0,18,5
0.79,1082231.89,0,18,4
0.82,933033.17,0,18,4
0.79,1096074.97,0,18,4
0.83,1249645.2,0,18,4
0.79,1116225.29,0,18,3
0.8,1036663.77,0,18,3
0.77,1043172.77,0,18,3
0.78,1166055.83,0,18,3
0.87,991328.46,0,18,3
0.82,978807.74,0,18,2
0.73,1062387.72,0,18,2
0.7,1180723.02,0,18,2
0.72,1280364.01,0,18,2
0.77,983910.94,0,18,1
0.77,1017854.16,0,18,1
0.78,1062071.65,0,18,1
0.71,1062990.62,0,18,1
1.04,123096.09,0,19,12
1.1,116353.68,0,19,12
1.03,125342.89,0,19,12
0.92,145740.44,0,19,12
1.08,108444.41,0,19,11
1.11,115384.56,0,19,11
1.08,124218.61,0,19,11
0.96,147799.55,0,19,11
1.01,147459.62,0,19,11
1.02,151558.74,0,19,10
0.97,159463.52,0,19,10
1.1,128848.68,0,19,10
0.98,139679.01,0,19,10
1.04,139490.52,0,19,9
0.91,185962.59,0,19,9
0.87,201620.58,0,19,9
1.11,156608.28,0,19,9
1.17,147066.48,0,19,8
1.22,131935.23,0,19,8
1.14,160059.77,0,19,8
1.2,148384.89,0,19,8
1.21,151883.21,0,19,8
1.22,144476.44,0,19,7
1.07,168164.47,0,19,7
1.05,161431.59,0,19,7
1.05,190716.43,0,19,7
0.95,198267.13,0,19,6
1.03,205199.16,0,19,6
1.15,173545.33,0,19,6
1.28,155730.59,0,19,6
1.37,142817.83,0,19,5
1.29,168797.97,0,19,5
1.26,164076.81,0,19,5
1.06,195532.38,0,19,5
1.13,178889.83,0,19,5
1.24,158499.41,0,19,4
1.08,179103.3,0,19,4
1.15,146422.18,0,19,4
1.17,151260.15,0,19,4
1.09,161288.59,0,19,3
1.11,160557.81,0,19,3
1.21,140487.57,0,19,3
1.07,160438.38,0,19,3
1.13,169556.49,0,19,3
1.34,127501.04,0,19,2
1.3,121767.82,0,19,2
0.98,158792.02,0,19,2
0.92,245352.56,0,19,2
1.06,149473.79,0,19,1
1.14,149319.82,0,19,1
1.25,138617.04,0,19,1
1.02,160130.15,0,19,1
0.99,132982.84,0,20,12
1.19,95935.66,0,20,12
0.96,140036.16,0,20,12
1.19,93337.13,0,20,12
0.96,121236.54,0,20,11
0.98,115300.79,0,20,11
1.25,90999.05,0,20,11
1.25,94495.69,0,20,11
0.97,162559.72,0,20,11
1.22,98097.37,0,20,10
1.25,92599.79,0,20,10
0.99,141875.2,0,20,10
0.99,153146.21,0,20,10
1.27,92325.73,0,20,9
0.99,157688.29,0,20,9
1.24,102870.89,0,20,9
0.98,179837.71,0,20,9
1.26,116109.0,0,20,8
1.25,111825.39,0,20,8
1.25,107523.14,0,20,8
0.99,188720.77,0,20,8
1.24,112332.05,0,20,8
1.25,112997.27,0,20,7
1.0,173741.3,0,20,7
1.22,110964.6,0,20,7
0.95,211960.25,0,20,7
1.16,135739.94,0,20,6
0.95,192111.32,0,20,6
1.2,129526.61,0,20,6
0.98,190396.8,0,20,6
1.24,128105.43,0,20,5
1.0,195410.86,0,20,5
1.22,120930.26,0,20,5
1.24,125605.25,0,20,5
0.96,254514.32,0,20,5
1.21,127939.11,0,20,4
1.17,124795.93,0,20,4
0.99,180970.46,0,20,4
1.1,146744.37,0,20,4
1.2,109050.11,0,20,3
0.96,185570.06,0,20,3
1.27,110128.66,0,20,3
1.24,112487.2,0,20,3
1.01,167254.64,0,20,3
1.1,121048.7,0,20,2
1.24,105176.25,0,20,2
1.21,91840.75,0,20,2
0.92,237910.63,0,20,2
1.2,109940.55,0,20,1
1.27,99496.16,0,20,1
1.2,99757.17,0,20,1
0.97,153506.84,0,20,1
0.83,292707.14,0,21,12
0.96,232294.71,0,21,12
0.95,216119.35,0,21,12
0.89,244024.83,0,21,12
0.95,205476.61,0,21,11
0.98,215985.17,0,21,11
0.95,247795.44,0,21,11
0.92,237248.22,0,21,11
0.99,230414.44,0,21,11
0.98,245167.14,0,21,10
0.91,279364.03,0,21,10
0.94,268709.29,0,21,10
0.97,269072.2,0,21,10
0.97,272925.76,0,21,9
0.97,284247.2,0,21,9
0.88,346994.49,0,21,9
1.02,311124.27,0,21,9
1.09,284309.17,0,21,8
1.06,261084.13,0,21,8
0.96,314774.36,0,21,8
0.96,353118.24,0,21,8
1.09,272441.01,0,21,8
1.06,272267.5,0,21,7
1.03,269642.38,0,21,7
1.02,277827.44,0,21,7
1.05,332735.24,0,21,7
1.01,293408.89,0,21,6
0.9,338638.8,0,21,6
0.88,389599.87,0,21,6
1.02,335693.08,0,21,6
1.03,285741.48,0,21,5
0.98,293059.1,0,21,5
0.95,279843.22,0,21,5
0.98,325085.14,0,21,5
0.94,406840.38,0,21,5
0.88,334718.74,0,21,4
0.82,336520.6,0,21,4
0.76,369817.99,0,21,4
0.81,360356.29,0,21,4
0.84,354048.59,0,21,3
0.9,311228.44,0,21,3
1.07,261650.41,0,21,3
1.01,291046.81,0,21,3
1.05,293036.34,0,21,3
1.16,242732.32,0,21,2
1.12,255465.26,0,21,2
1.01,318770.67,0,21,2
0.94,370223.11,0,21,2
1.06,249509.99,0,21,1
1.06,233186.09,0,21,1
0.93,274481.48,0,21,1
0.8,317861.35,0,21,1
0.8,2326942.14,0,22,12
0.85,2149872.45,0,22,12
0.74,2690296.07,0,22,12
0.66,3048290.53,0,22,12
0.83,2156008.93,0,22,11
0.81,2268076.38,0,22,11
0.74,2828361.9,0,22,11
0.84,2621078.31,0,22,11
0.89,2617806.65,0,22,11
0.95,2327634.45,0,22,10
0.89,2661345.12,0,22,10
0.92,2591981.76,0,22,10
0.98,2278629.09,0,22,10
0.9,2674658.54,0,22,9
0.99,2392448.9,0,22,9
0.98,2549512.5,0,22,9
0.92,2983163.34,0,22,9
0.9,3037663.98,0,22,8
1.03,2604991.25,0,22,8
0.93,2943218.77,0,22,8
0.94,3371114.14,0,22,8
1.0,2742211.46,0,22,8
0.95,2893887.74,0,22,7
1.02,2614726.11,0,22,7
1.03,2652480.7,0,22,7
0.96,3435374.51,0,22,7
0.94,2921148.91,0,22,6
0.91,3040023.34,0,22,6
0.79,3689140.93,0,22,6
0.84,3261844.41,0,22,6
0.85,3196936.02,0,22,5
0.97,2853904.6,0,22,5
0.98,2557700.83,0,22,5
0.78,3553642.53,0,22,5
0.78,4015563.02,0,22,5
1.02,2355703.98,0,22,4
0.93,2901188.07,0,22,4
0.93,2799667.4,0,22,4
1.01,2603114.56,0,22,4
1.0,2566690.28,0,22,3
1.01,2466735.33,0,22,3
0.94,2690257.2,0,22,3
0.86,2797745.89,0,22,3
0.75,3094278.93,0,22,3
0.83,2954705.54,0,22,2
0.83,2926435.94,0,22,2
0.9,2641032.65,0,22,2
0.74,4031949.04,0,22,2
0.96,2329987.29,0,22,1
0.89,2800679.5,0,22,1
0.85,2713699.6,0,22,1
0.85,2682159.95,0,22,1
1.04,61654.94,0,23,12
1.05,56443.43,0,23,12
0.91,76543.82,0,23,12
0.83,103277.35,0,23,12
0.97,58667.71,0,23,11
1.01,60971.36,0,23,11
1.04,58816.5,0,23,11
0.93,86929.62,0,23,11
0.89,103768.67,0,23,11
1.06,64602.5,0,23,10
1.03,74092.73,0,23,10
1.03,74536.59,0,23,10
1.11,63157.22,0,23,10
1.18,60980.52,0,23,9
1.05,71064.71,0,23,9
0.98,85919.67,0,23,9
0.98,98154.04,0,23,9
1.13,70164.74,0,23,8
1.15,65333.2,0,23,8
1.09,78926.9,0,23,8
1.08,83592.89,0,23,8
0.93,91136.65,0,23,8
0.88,99545.41,0,23,7
1.08,77503.36,0,23,7
1.13,72693.94,0,23,7
1.15,81748.59,0,23,7
1.15,69230.74,0,23,6
1.17,78272.57,0,23,6
1.07,82364.21,0,23,6
1.01,98865.51,0,23,6
1.0,92345.33,0,23,5
1.05,79567.66,0,23,5
1.2,73537.14,0,23,5
1.1,85446.43,0,23,5
1.03,95550.51,0,23,5
1.21,65742.4,0,23,4
1.01,95959.08,0,23,4
0.97,88236.19,0,23,4
1.08,75626.3,0,23,4
1.0,93802.08,0,23,3
0.99,95101.27,0,23,3
1.21,56870.1,0,23,3
1.18,62728.85,0,23,3
1.02,78626.99,0,23,3
1.01,107443.35,0,23,2
1.13,80537.77,0,23,2
1.0,87054.02,0,23,2
0.9,125504.98,0,23,2
1.02,86635.35,0,23,1
1.06,85580.15,0,23,1
1.05,75129.36,0,23,1
0.92,101162.98,0,23,1
0.99,545064.74,0,24,12
1.21,350533.71,0,24,12
0.97,529317.46,0,24,12
1.25,340513.61,0,24,12
0.98,470218.14,0,24,11
0.98,499396.26,0,24,11
1.22,368996.48,0,24,11
1.22,329065.04,0,24,11
0.98,566030.64,0,24,11
1.25,307072.85,0,24,10
1.24,333933.98,0,24,10
1.0,538384.22,0,24,10
0.99,570367.24,0,24,10
1.31,318048.12,0,24,9
0.98,559818.31,0,24,9
1.26,331077.9,0,24,9
0.98,637326.79,0,24,9
1.24,362232.28,0,24,8
1.24,372525.3,0,24,8
1.24,360308.77,0,24,8
0.97,655821.9,0,24,8
1.22,371660.15,0,24,8
1.24,379954.31,0,24,7
0.96,626841.5,0,24,7
1.24,402706.71,0,24,7
0.98,718152.22,0,24,7
1.21,443970.6,0,24,6
0.96,669409.29,0,24,6
1.26,437896.64,0,24,6
0.99,683877.72,0,24,6
1.27,419158.75,0,24,5
1.01,757305.14,0,24,5
1.24,450603.36,0,24,5
1.28,435547.13,0,24,5
0.98,917424.76,0,24,5
1.25,476017.06,0,24,4
1.23,434025.46,0,24,4
1.0,692569.85,0,24,4
1.11,510738.88,0,24,4
1.25,370065.74,0,24,3
0.97,642934.25,0,24,3
1.33,371716.28,0,24,3
1.3,356311.66,0,24,3
1.01,647014.16,0,24,3
1.24,369819.98,0,24,2
1.29,353520.71,0,24,2
1.25,348210.5,0,24,2
0.95,753300.79,0,24,2
1.27,398055.71,0,24,1
1.3,405138.19,0,24,1
1.28,342796.99,0,24,1
0.97,540234.22,0,24,1
1.05,2065131.33,0,25,12
1.05,2044020.93,0,25,12
1.03,2193142.82,0,25,12
1.0,2233138.01,0,25,12
1.05,1845443.13,0,25,11
1.06,1903245.0,0,25,11
1.02,2355839.19,0,25,11
1.04,2503008.26,0,25,11
1.08,2511760.36,0,25,11
1.13,2188485.29,0,25,10
1.05,2783170.15,0,25,10
1.13,2329757.67,0,25,10
1.18,2233935.94,0,25,10
1.11,2390611.02,0,25,9
1.13,2447264.74,0,25,9
1.09,2814803.06,0,25,9
1.08,3013825.75,0,25,9
1.18,2535192.78,0,25,8
1.12,2765838.1,0,25,8
1.14,2823405.23,0,25,8
1.15,2710710.15,0,25,8
1.14,2752081.97,0,25,8
1.15,2664424.22,0,25,7
1.14,2751192.77,0,25,7
1.13,2783554.82,0,25,7
1.13,3183419.6,0,25,7
1.14,2835630.41,0,25,6
1.13,2979417.82,0,25,6
1.09,3173051.42,0,25,6
1.14,2918298.91,0,25,6
1.14,3039403.06,0,25,5
1.14,3119050.91,0,25,5
1.18,2817008.33,0,25,5
1.17,2956859.19,0,25,5
1.07,3410467.52,0,25,5
1.2,2699614.5,0,25,4
1.18,2711008.32,0,25,4
1.13,2829416.58,0,25,4
1.19,2519677.31,0,25,4
1.18,2523110.39,0,25,3
1.11,2779012.66,0,25,3
1.19,2462108.11,0,25,3
1.21,2297509.11,0,25,3
1.14,2538981.6,0,25,3
1.1,2720346.71,0,25,2
1.17,2420829.45,0,25,2
1.06,2734006.98,0,25,2
0.99,3668037.65,0,25,2
1.15,2480820.72,0,25,1
1.19,2330829.2,0,25,1
1.17,2335986.11,0,25,1
1.1,2578275.12,0,25,1
0.96,123669.89,0,26,12
0.99,127373.56,0,26,12
0.91,153425.94,0,26,12
1.0,130989.23,0,26,12
0.95,119919.67,0,26,11
0.96,127165.59,0,26,11
1.04,124671.4,0,26,11
1.03,135506.08,0,26,11
0.94,159318.32,0,26,11
0.91,148660.26,0,26,10
0.91,182647.96,0,26,10
0.96,167655.6,0,26,10
0.96,157490.03,0,26,10
1.04,160547.52,0,26,9
0.95,197649.58,0,26,9
1.05,154621.8,0,26,9
0.97,175977.6,0,26,9
1.09,142153.55,0,26,8
0.97,171575.35,0,26,8
0.96,187310.28,0,26,8
0.98,176410.4,0,26,8
1.08,151807.11,0,26,8
1.07,149262.89,0,26,7
0.98,186258.97,0,26,7
1.09,152991.78,0,26,7
0.97,201797.82,0,26,7
1.06,159981.66,0,26,6
0.96,188762.81,0,26,6
1.03,172302.47,0,26,6
0.96,189470.19,0,26,6
1.04,166214.14,0,26,5
0.98,194990.71,0,26,5
1.07,149400.13,0,26,5
1.07,165726.92,0,26,5
0.98,222813.0,0,26,5
1.08,166556.79,0,26,4
1.11,140649.3,0,26,4
1.0,158490.37,0,26,4
1.06,155074.03,0,26,4
1.07,151301.45,0,26,3
1.01,173980.22,0,26,3
1.08,131053.65,0,26,3
1.08,149239.4,0,26,3
0.99,169423.5,0,26,3
1.05,148164.2,0,26,2
1.03,153852.03,0,26,2
0.94,171749.31,0,26,2
0.94,221471.45,0,26,2
1.07,140855.47,0,26,1
1.08,143464.64,0,26,1
1.07,149832.2,0,26,1
1.0,162162.75,0,26,1
0.91,187664.29,0,27,12
0.92,191937.02,0,27,12
0.86,204217.2,0,27,12
0.94,185395.2,0,27,12
0.9,175833.54,0,27,11
0.94,192074.98,0,27,11
0.98,195780.23,0,27,11
0.96,197713.69,0,27,11
0.97,204738.15,0,27,11
1.01,191180.56,0,27,10
1.02,206563.03,0,27,10
1.0,217777.46,0,27,10
1.0,222488.23,0,27,10
1.06,199908.44,0,27,9
1.0,224017.47,0,27,9
1.02,219776.27,0,27,9
0.99,248354.52,0,27,9
1.03,234307.92,0,27,8
1.04,240560.86,0,27,8
1.04,253158.7,0,27,8
1.0,272464.74,0,27,8
1.04,248670.72,0,27,8
1.03,258960.17,0,27,7
0.98,258559.32,0,27,7
1.05,239908.64,0,27,7
1.01,297481.36,0,27,7
1.03,261199.27,0,27,6
0.93,293734.93,0,27,6
1.02,262250.02,0,27,6
0.99,288859.92,0,27,6
1.04,245293.53,0,27,5
1.03,265237.17,0,27,5
0.96,257403.43,0,27,5
1.05,256291.77,0,27,5
0.93,308655.6,0,27,5
0.96,265739.79,0,27,4
0.93,263486.63,0,27,4
0.97,235709.99,0,27,4
0.99,237821.61,0,27,4
0.97,237188.41,0,27,3
0.9,282494.07,0,27,3
1.09,233696.32,0,27,3
1.06,248273.79,0,27,3
1.08,224752.17,0,27,3
0.92,256174.52,0,27,2
1.02,230069.01,0,27,2
0.93,242065.29,0,27,2
0.81,367711.87,0,27,2
0.94,271448.06,0,27,1
1.03,267666.12,0,27,1
0.97,239232.35,0,27,1
0.94,222751.51,0,27,1
1.17,1129876.05,0,28,12
1.23,1139347.98,0,28,12
1.12,1254805.29,0,28,12
1.2,1068971.54,0,28,12
1.16,999169.64,0,28,11
1.14,1111803.12,0,28,11
1.04,1357393.34,0,28,11
1.13,1406262.16,0,28,11
1.06,2180520.22,0,28,11
1.23,1048045.86,0,28,10
0.97,1856337.85,0,28,10
1.28,1099283.22,0,28,10
1.26,1342963.26,0,28,10
1.16,1201066.41,0,28,9
1.18,1192210.54,0,28,9
1.16,1479334.84,0,28,9
1.22,1340925.56,0,28,9
1.22,1251081.11,0,28,8
1.1,1477964.12,0,28,8
1.14,1535981.4,0,28,8
1.1,1563915.04,0,28,8
1.14,1458722.6,0,28,8
1.28,1211731.19,0,28,7
1.37,1251919.24,0,28,7
1.27,1338282.24,0,28,7
1.18,1666825.63,0,28,7
1.36,1284789.44,0,28,6
1.28,1667026.11,0,28,6
1.32,1363133.97,0,28,6
1.32,1731061.12,0,28,6
1.43,1493218.75,0,28,5
1.37,1515022.63,0,28,5
1.43,1255552.68,0,28,5
1.22,2118593.92,0,28,5
1.32,1679103.39,0,28,5
1.44,1295589.61,0,28,4
1.42,1332514.63,0,28,4
1.43,1084407.8,0,28,4
1.41,1244324.47,0,28,4
1.36,1183815.23,0,28,3
1.33,1192732.41,0,28,3
1.45,1097737.98,0,28,3
1.36,1129333.95,0,28,3
1.18,1338129.89,0,28,3
1.33,1088977.45,0,28,2
1.36,997562.44,0,28,2
1.11,1658708.73,0,28,2
1.36,1433763.11,0,28,2
1.36,1102868.27,0,28,1
1.37,1044280.56,0,28,1
1.34,1018225.83,0,28,1
1.09,1402890.2,0,28,1
1.2,3156360.2,0,29,12
1.2,3190120.04,0,29,12
1.09,3696551.52,0,29,12
1.14,3218494.55,0,29,12
1.22,2593780.51,0,29,11
1.16,3026217.24,0,29,11
1.09,3538946.22,0,29,11
1.1,4205775.44,0,29,11
1.09,4801621.08,0,29,11
1.15,3306614.18,0,29,10
0.99,4866607.14,0,29,10
1.23,3307828.65,0,29,10
1.21,3585183.3,0,29,10
1.13,3739072.7,0,29,9
1.21,3334592.0,0,29,9
1.14,4205294.58,0,29,9
1.18,4088061.71,0,29,9
1.2,3825966.51,0,29,8
1.13,4146220.81,0,29,8
1.17,4221435.38,0,29,8
1.1,4786334.13,0,29,8
1.19,4154658.67,0,29,8
1.28,3757524.71,0,29,7
1.27,4169213.2,0,29,7
1.2,4454138.91,0,29,7
1.24,4855273.71,0,29,7
1.3,4100932.47,0,29,6
1.27,4508474.0,0,29,6
1.2,4561749.66,0,29,6
1.27,4721927.3,0,29,6
1.34,4329239.82,0,29,5
1.26,4661457.29,0,29,5
1.33,4094677.85,0,29,5
1.21,5498650.28,0,29,5
1.24,4597313.41,0,29,5
1.36,3646363.66,0,29,4
1.31,3786141.18,0,29,4
1.33,3203213.09,0,29,4
1.34,3467770.71,0,29,4
1.26,3497026.98,0,29,3
1.22,3520408.65,0,29,3
1.34,3135991.73,0,29,3
1.27,3250832.53,0,29,3
1.15,3780455.44,0,29,3
1.29,3042447.03,0,29,2
1.29,2983695.9,0,29,2
1.09,4457049.41,0,29,2
1.23,4298883.17,0,29,2
1.27,3238501.89,0,29,1
1.32,3066789.62,0,29,1
1.28,3056024.77,0,29,1
1.09,3759282.62,0,29,1
1.21,304598.42,0,30,12
1.17,284808.22,0,30,12
0.95,407482.83,0,30,12
1.11,303058.29,0,30,12
1.25,219689.9,0,30,11
1.08,274209.2,0,30,11
1.07,287015.98,0,30,11
0.96,489339.78,0,30,11
1.07,350260.55,0,30,11
1.08,313881.26,0,30,10
1.0,402466.4,0,30,10
1.19,278472.66,0,30,10
1.12,298222.53,0,30,10
0.98,458602.59,0,30,9
1.17,322729.94,0,30,9
1.09,356105.25,0,30,9
1.01,508207.79,0,30,9
1.13,395127.18,0,30,8
1.18,400101.77,0,30,8
1.23,372516.0,0,30,8
1.03,579226.47,0,30,8
1.25,417082.92,0,30,8
1.25,402791.86,0,30,7
1.03,594451.88,0,30,7
1.1,509215.2,0,30,7
1.15,536642.98,0,30,7
1.14,452801.32,0,30,6
1.18,425885.58,0,30,6
1.04,537725.07,0,30,6
1.17,427216.77,0,30,6
1.2,413699.46,0,30,5
1.04,512172.44,0,30,5
1.15,422484.37,0,30,5
1.05,578436.76,0,30,5
1.16,366987.36,0,30,5
1.24,311879.23,0,30,4
1.13,346561.62,0,30,4
1.16,306250.63,0,30,4
1.19,309143.83,0,30,4
1.07,412639.2,0,30,3
1.19,282155.05,0,30,3
1.15,301852.8,0,30,3
1.09,287963.73,0,30,3
1.05,355677.99,0,30,3
1.13,264118.86,0,30,2
1.11,288514.78,0,30,2
1.03,363935.24,0,30,2
1.06,412752.74,0,30,2
1.06,290611.31,0,30,1
1.12,309202.71,0,30,1
1.06,314717.03,0,30,1
1.05,321823.77,0,30,1
0.99,305773.54,0,31,12
1.21,200074.81,0,31,12
0.96,310101.52,0,31,12
1.2,199063.82,0,31,12
0.96,262683.8,0,31,11
0.98,266950.55,0,31,11
1.24,200715.34,0,31,11
1.24,202954.88,0,31,11
0.97,330071.34,0,31,11
1.25,210265.79,0,31,10
1.24,204526.46,0,31,10
1.0,308032.62,0,31,10
1.0,332997.12,0,31,10
1.28,202457.31,0,31,9
0.99,329684.97,0,31,9
1.23,221548.25,0,31,9
0.99,375737.02,0,31,9
1.25,238269.85,0,31,8
1.21,228926.1,0,31,8
1.23,240185.69,0,31,8
0.99,388550.28,0,31,8
1.24,240821.52,0,31,8
1.22,239841.95,0,31,7
0.98,363733.15,0,31,7
1.22,245528.89,0,31,7
0.97,420329.35,0,31,7
1.15,277853.94,0,31,6
0.96,394035.19,0,31,6
1.22,256149.75,0,31,6
0.98,391556.97,0,31,6
1.26,250040.49,0,31,5
1.0,401991.2,0,31,5
1.23,243265.56,0,31,5
1.23,257032.99,0,31,5
0.98,501573.86,0,31,5
1.23,257307.97,0,31,4
1.23,231777.27,0,31,4
0.99,375363.86,0,31,4
1.1,300679.66,0,31,4
1.25,216925.45,0,31,3
0.98,363504.44,0,31,3
1.27,226247.68,0,31,3
1.27,219071.79,0,31,3
1.0,316199.07,0,31,3
1.18,226965.26,0,31,2
1.26,204812.28,0,31,2
1.23,204396.56,0,31,2
0.95,489224.51,0,31,2
1.28,211991.09,0,31,1
1.33,191078.37,0,31,1
1.29,202034.59,0,31,1
1.0,281803.19,0,31,1
1.25,308546.88,0,32,12
1.33,306843.13,0,32,12
1.18,352369.17,0,32,12
1.18,346896.0,0,32,12
1.23,275091.78,0,32,11
1.23,320058.33,0,32,11
1.17,363548.06,0,32,11
1.27,374933.8,0,32,11
1.13,559566.5,0,32,11
1.19,398337.69,0,32,10
1.06,496236.63,0,32,10
1.26,373650.83,0,32,10
1.28,388205.8,0,32,10
1.25,368779.77,0,32,9
1.25,361361.6,0,32,9
1.19,454795.64,0,32,9
1.25,399061.75,0,32,9
1.26,381319.43,0,32,8
1.09,449716.31,0,32,8
1.2,425707.59,0,32,8
1.19,405555.56,0,32,8
1.21,399212.29,0,32,8
1.36,373032.23,0,32,7
1.39,369973.99,0,32,7
1.38,372062.3,0,32,7
1.25,460459.45,0,32,7
1.38,378931.1,0,32,6
1.33,456983.44,0,32,6
1.32,421514.11,0,32,6
1.35,476827.34,0,32,6
1.43,436027.81,0,32,5
1.4,440574.33,0,32,5
1.44,388799.73,0,32,5
1.32,535922.59,0,32,5
1.22,548556.66,0,32,5
1.46,385541.99,0,32,4
1.43,389414.29,0,32,4
1.44,335389.56,0,32,4
1.43,365947.19,0,32,4
1.39,339877.09,0,32,3
1.18,449261.63,0,32,3
1.44,331456.96,0,32,3
1.4,349609.78,0,32,3
1.24,392412.07,0,32,3
1.36,348215.37,0,32,2
1.34,335173.17,0,32,2
1.09,477875.71,0,32,2
1.14,569304.8,0,32,2
1.36,355645.73,0,32,1
1.4,331495.41,0,32,1
1.38,315984.22,0,32,1
1.1,407675.56,0,32,1
0.49,1137707.43,0,33,12
0.53,1097224.25,0,33,12
0.66,907470.09,0,33,12
0.56,1105500.34,0,33,12
0.75,724915.6,0,33,11
0.77,737834.48,0,33,11
0.62,1010132.49,0,33,11
0.6,1102271.52,0,33,11
0.71,907452.21,0,33,11
0.83,761261.71,0,33,10
0.65,1094731.43,0,33,10
0.89,795732.52,0,33,10
0.89,726095.5,0,33,10
0.91,664201.67,0,33,9
0.71,892151.19,0,33,9
0.71,1100901.69,0,33,9
0.58,1390417.77,0,33,9
0.74,939785.74,0,33,8
0.78,873856.52,0,33,8
0.66,1203149.94,0,33,8
0.79,981975.08,0,33,8
0.78,946868.0,0,33,8
0.77,903242.22,0,33,7
0.76,928600.19,0,33,7
0.7,1015567.49,0,33,7
0.56,1456835.79,0,33,7
0.7,955510.57,0,33,6
0.54,1343180.92,0,33,6
0.53,1353850.06,0,33,6
0.52,1457359.83,0,33,6
0.56,1282095.88,0,33,5
0.58,1261540.03,0,33,5
0.67,1013049.67,0,33,5
0.67,1072300.38,0,33,5
0.6,1268607.36,0,33,5
0.53,1272428.72,0,33,4
0.51,1366844.88,0,33,4
0.66,1019280.57,0,33,4
0.57,1320320.85,0,33,4
0.57,1231267.27,0,33,3
0.71,1089117.0,0,33,3
0.6,1326720.8,0,33,3
0.72,1042159.49,0,33,3
0.7,1031351.33,0,33,3
0.63,1163115.49,0,33,2
0.6,1159509.68,0,33,2
0.64,1151157.44,0,33,2
0.56,1544750.92,0,33,2
0.61,1233503.27,0,33,1
0.67,1088608.66,0,33,1
0.61,1110753.05,0,33,1
0.65,1048062.16,0,33,1
1.25,73109.9,0,34,12
1.22,68972.79,0,34,12
1.19,65332.74,0,34,12
1.21,61870.23,0,34,12
1.26,54779.61,0,34,11
1.3,63345.59,0,34,11
1.24,64518.82,0,34,11
0.93,123489.29,0,34,11
1.16,81573.97,0,34,11
1.22,69191.72,0,34,10
1.23,70132.85,0,34,10
0.96,84053.56,0,34,10
0.99,89538.02,0,34,10
1.11,91558.77,0,34,9
1.19,74826.22,0,34,9
1.16,74962.45,0,34,9
1.12,114216.62,0,34,9
1.37,74510.02,0,34,8
1.2,83196.11,0,34,8
1.23,87687.64,0,34,8
0.96,145930.35,0,34,8
1.43,74680.7,0,34,8
1.43,68936.46,0,34,7
1.44,73321.36,0,34,7
1.48,68846.81,0,34,7
1.23,115579.5,0,34,7
1.2,111690.04,0,34,6
1.34,88214.04,0,34,6
1.3,92713.49,0,34,6
1.33,84556.54,0,34,6
1.32,83007.91,0,34,5
1.01,181169.72,0,34,5
1.41,85405.61,0,34,5
1.46,82110.05,0,34,5
0.98,208821.04,0,34,5
1.44,79976.86,0,34,4
1.49,75775.26,0,34,4
1.5,69339.77,0,34,4
1.29,76146.82,0,34,4
1.25,69747.2,0,34,3
1.23,68499.85,0,34,3
1.23,71906.75,0,34,3
0.95,159735.96,0,34,3
1.25,65484.37,0,34,3
1.26,70345.39,0,34,2
1.43,60213.79,0,34,2
1.38,66360.74,0,34,2
1.25,112065.73,0,34,2
1.32,98722.79,0,34,1
1.47,59312.07,0,34,1
1.54,54644.32,0,34,1
1.52,54956.8,0,34,1
1.1,1306923.23,0,35,12
1.13,1139861.64,0,35,12
1.02,1472501.13,0,35,12
1.08,1245289.61,0,35,12
1.11,1099646.06,0,35,11
1.1,1281613.28,0,35,11
1.09,1294866.75,0,35,11
1.12,1285586.97,0,35,11
